"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Solinv"	66340	1842822	272337	200666	1347791	48412	1422772	3263894	803650	56180	82717	10146	230270	494325	204236	91166	2978	30348
"Acrech"	44745	1603912	160154	189283	1210766	31246	3188689	2801869	503091	40650	40136	4299	222089	419821	177474	69568	2103	14734
"Attcep"	39132	1648751	139614	191178	1204418	27049	3239759	2830039	449994	39708	34650	3726	225842	417280	174441	66502	2034	12481
"Pogbar"	43530	1131408	177923	142913	861914	26316	2280249	1958747	529313	31727	54093	6579	156716	311887	124603	51275	1730	20773
"Harsal"	71619	1090388	426547	180492	1035805	39166	2355889	1893772	1116740	43915	178859	27723	140666	380536	137860	86241	3723	64989
"Megrot"	125003	948042	439201	126294	1498344	72285	2311250	1935984	1235196	85523	119550	9121	198336	517391	145401	160267	7526	36689
"Bomter"	60478	1229416	184996	181995	854967	33540	2421519	2052088	511349	46112	40776	3493	136583	275573	113680	59010	2290	15071
"Apimel"	46368	1491181	146233	184299	633565	14983	2643594	2254072	411731	29189	37489	4247	126509	187527	77873	26348	1073	11440
"Nasvit"	41513	1044730	233967	149030	885359	31566	2134384	1757962	693509	35098	91313	10680	152745	318583	92710	178832	4502	29745
"Dromel"	18487	506344	121703	73477	603032	17667	1168286	1008902	386730	49356	53299	2873	89241	210139	61691	94092	4281	11440
"Lutlon"	8604	980523	41153	115394	589373	18850	1664702	1272910	255645	39646	13218	393	82933	143845	48289	45184	2157	3110
"Phlpap"	86334	2444693	150316	285613	1368165	45293	4077062	3238847	648904	75191	17376	449	176386	330552	140892	95232	2625	14892
"Anogam"	125003	948042	439201	126294	1498344	72285	2311250	1935984	1235196	85523	119550	9121	198336	517391	145401	160267	7526	36689
"Culqui"	125003	948042	439201	126294	1498344	72285	2311250	1935984	1235196	85523	119550	9121	198336	517391	145401	160267	7526	36689
"Aedaeg"	159093	3696109	449559	660062	3331218	153763	6521676	4816688	1652519	194127	100977	3196	411995	1017495	376289	249246	14059	27962
"Maydes"	26304	999163	82779	160969	724179	13929	1787873	1263321	243915	32854	16454	846	172516	217839	79787	20902	599	3814
"Helmel"	35984	1350507	116727	206089	988302	56612	2945136	2902627	360502	37129	34089	4472	134174	362943	170054	52384	2087	10194
"Danple"	41199	1382263	138973	142379	1079258	35793	2954078	3003543	413104	46518	35058	3749	135022	356343	188113	55929	1814	9905
"Bommor"	149918	1768810	367341	212421	1712514	297596	4018490	3949079	1132840	124800	78323	10098	240802	550323	254807	104978	3926	45899
"Mansex"	84919	1762616	319480	191235	1744273	84928	4109155	3876630	837808	69479	109524	8867	235333	567174	242370	118705	3893	25439
"Acypis"	99606	2611053	265321	252700	1850527	243534	5787443	5494832	781691	84412	51284	7215	345261	601188	278654	196000	6855	21277
"Rhopro"	59786	3088959	208336	352636	2032823	89642	5987659	5695764	905592	88196	69360	1967	261419	575947	247464	189779	6348	7872
"Pedhum"	17497	874518	33906	55664	260646	12584	1348686	1245093	190263	8992	4003	495	36277	73028	33733	7471	347	1592
"Dappul"	36114	724440	147717	115284	698436	23148	1419516	1110751	485936	50598	48179	3814	67706	203327	86490	61967	2581	10919
"Lepsal"	78930	4128041	173704	375609	3358575	90432	8841593	8108903	780436	185560	22178	609	480031	867398	414970	167403	5880	6409
"Strmar"	38115	946932	100448	106652	812554	32625	1846724	1567825	329213	46463	17755	3352	118004	280104	115680	66420	1983	4433
"Teturt"	11212	445316	23175	41700	444194	7235	1027074	910632	72882	19846	1617	98	47724	81040	42336	12897	379	720
"Vardes"	63495	853478	251797	124794	1326398	62385	2180933	2044770	657220	63395	69944	6460	173206	468587	165624	132317	4923	15668
"Metocc"	48991	486317	226338	189490	767736	33459	919795	345492	882232	65891	80046	7773	63287	185919	44325	74220	3980	23214
"Ixosca"	515860	5213616	2191025	810655	9035580	421770	12166064	10961249	6345132	566510	645324	79654	976695	3264991	884481	1115046	42114	234703
"Caeele"	15258	706159	57622	85139	405764	14274	1156433	796827	224706	20036	12264	784	46904	121014	49784	26254	642	3530
"Hetbac"	8748	374354	23618	49889	339598	10210	804815	730703	83926	14967	4131	266	58411	100572	39984	21142	498	904
"Strrat"	8366	367850	26692	15735	178413	5639	657271	633127	62647	7348	3366	323	25589	47559	25264	7305	373	2720
"Pripac"	27975	479318	96362	117180	640301	23825	1122739	641653	352377	35464	24743	2738	79126	172035	49924	66306	3895	6146
"Ascsuu"	42564	1401474	124820	212072	1196237	31730	2558889	1999654	417943	40765	24388	1745	267591	377228	97196	125136	2582	6259
"Brumal"	11368	545018	22320	58009	346100	11546	1002601	862738	88988	11054	2174	82	75203	98945	34354	29738	699	838
"Wucban"	10712	570144	20254	59016	309282	9374	990758	837500	84073	8798	1719	99	74108	94870	33732	21422	381	738
"Loaloa"	13268	586083	25928	70221	366329	12110	1033825	858586	113251	12289	2416	102	77485	108598	38926	24373	482	867
"Oncvol"	2946	161334	7749	20391	110131	2672	287241	232137	29057	3738	1392	89	20978	32305	10275	7492	207	335
"Melinc"	10953	666382	31008	48697	212978	13193	1044955	920164	140228	10662	6822	338	25661	61772	26969	13138	527	784
"Hetgly"	14980	576755	67224	60468	262891	11175	936961	673528	233013	23622	21682	1254	39224	68352	21926	15177	423	9189
"Burxyl"	15848	436512	65964	53372	319610	11972	736971	442998	246698	23994	21894	1278	27599	86675	34938	22700	826	3481
"Trispi"	10496	383436	39668	38263	272323	5130	680167	493735	98300	9205	11016	496	61377	103098	30574	24177	457	3251
"Triadh"	15348	461114	35022	50655	467443	14027	1073214	958496	95189	23019	4621	145	75020	130988	48144	36165	757	936
"Capowc"	5195	36831	40897	9196	160787	4501	95751	35302	99611	13179	17932	2461	12927	55602	10952	30805	1104	4803
"Gonpro"	14200	91452	63490	25210	258959	16766	231170	118792	212617	23852	19456	2004	18721	76402	22617	32450	2674	8527
"Batden"	2389	67919	7264	15100	164972	3048	184572	140460	24243	9718	1087	40	33394	56017	18866	15320	230	248
"Hompol"	2627	18247	21219	8881	164718	2780	58898	36885	45681	13826	8657	909	24501	57226	10724	34686	846	1506
"Spipun"	7512	48991	26572	12861	151345	8385	135001	89702	85333	13294	6165	580	16554	49716	14936	14690	702	1960
"Pir_sp"	5617	249116	9505	21973	116340	5850	523455	510422	26454	8002	271	16	15079	22565	12216	2524	60	340
"Allmac"	26017	42288	176325	12441	344246	22920	134085	39075	347534	56273	84114	21370	16616	100079	17625	47700	3029	28337
"Catang"	10166	27899	69899	9526	259584	10555	107333	36332	159039	36378	31736	6992	22096	89021	22455	19241	921	7633
"Concor"	1822	200282	4325	16808	85250	3401	392504	397219	14763	3565	404	13	14067	22028	8743	5860	195	152
"Phybla"	6959	159844	21672	26982	252334	10551	450601	395204	74015	17889	3626	132	34433	85895	34222	16710	484	1016
"Muccir"	4092	99063	14660	19438	261667	12429	257500	163575	41843	23516	3212	179	31628	91394	33741	18439	350	830
"Coerev"	3865	46473	20244	7757	118097	4558	131310	116287	51960	9763	6719	726	14891	48238	13820	20464	570	2264
"Morelo"	10958	50607	40765	14020	284850	15329	202771	147047	127238	33104	9578	694	25344	79478	22716	28713	1995	3899
"Vavcul"	2798	20836	5909	2030	36235	1620	51036	42950	12911	1844	618	12	5034	13574	4281	2967	113	217
"Hamtva"	1019	74102	1934	7016	31470	635	128623	120212	7865	995	158	3	5005	9070	4194	924	19	44
"Edhaed"	2829	436340	5343	27477	168808	1947	686025	636698	19646	2942	407	19	40989	54317	28122	3897	52	165
"Nempar"	358	14630	1536	2365	18798	304	37113	36430	5696	1235	397	15	4729	7068	1656	2533	75	55
"Annalg"	558	89528	1392	8029	43643	1190	160769	156909	6717	2048	206	13	9504	10815	5230	1719	45	38
"Enccun"	208	3606	1126	1064	13992	344	8255	7857	7738	1516	352	9	2008	4331	1108	2371	99	69
"Entbie"	369	21291	1583	1983	17594	254	40283	34169	7607	1481	542	42	3271	5161	1814	1122	63	163
"Noscer"	449	57603	1200	2593	24592	472	97520	97471	4305	698	132	3	4777	9338	4696	1006	26	37
"Vitcor"	196	13753	898	1726	15885	272	27406	26482	3213	1136	181	0	3194	5690	1579	1632	45	50
"Sphste"	29045	326233	105096	80336	738025	32007	838968	641672	361397	63589	26828	1893	89389	220793	71448	74694	4540	8849
"Jaaarg"	11472	82413	40352	24877	243347	13999	211924	106750	142417	25248	9349	545	20842	61539	18454	23029	1431	3853
"Agabis"	9763	80439	32856	19589	177160	8531	192665	120609	111636	15008	7345	635	16708	48501	16032	13771	744	2665
"Hypsub"	11208	103947	66103	24735	274332	13428	256840	143792	198052	24029	25962	2958	28824	93072	24142	35919	2257	11885
"Galmar"	15491	169703	63540	38050	320334	17242	381180	251467	209054	30034	17445	1050	27915	89282	25675	34844	2416	5972
"Amamus"	10148	78796	36007	20367	221959	10318	202663	128196	119503	19277	8555	685	22583	66192	20367	22943	1159	2884
"Ompole"	8385	69284	28000	18983	160370	8878	166930	86828	95151	11706	6453	360	16111	46424	14002	18838	914	2473
"Pleost"	8918	59541	40070	19924	205315	11478	160047	89873	136270	21118	12270	1070	19027	60754	16788	20850	1214	4700
"Gymlux"	16016	199580	54702	43775	372184	18766	455980	281183	194552	29912	12200	678	44977	107766	33560	46954	2221	3984
"Lacbic"	15022	158555	46506	33847	357810	15495	364004	212097	161160	35344	11304	824	34139	104219	32931	34473	2706	3589
"Plicri"	11489	53940	52768	13879	200830	10146	137859	69918	160285	17077	17377	1989	20480	70917	16065	27830	1765	8159
"Monper"	8176	52750	26356	14450	140213	9484	131591	78029	90661	12260	5744	341	12894	38912	11886	13498	733	2120
"Copcin"	12137	62107	44080	23121	195859	14182	162350	99104	151597	22842	10228	724	13989	50174	14111	20675	1423	4858
"Schcom"	10753	36033	72649	12665	231089	11590	100187	42704	199971	20367	29730	2505	16809	76937	14908	33939	2393	12074
"Hebcyl"	10249	105635	36641	27579	212583	10971	233022	135970	134720	22744	9098	818	20396	56518	15991	18953	1276	3928
"Pilcro"	11765	140045	43933	27208	332285	14907	344030	215834	156091	30481	10568	785	38436	104785	32504	34684	1788	3341
"Sclcit"	14091	94611	41918	26695	370077	17220	256025	152985	149061	39181	9163	645	39703	121544	35113	42446	2518	3842
"Pismic"	13735	84905	42720	22350	338553	17346	222404	123230	144987	33831	8677	617	36754	114185	33630	41169	2533	3694
"Serlac"	10692	92891	32170	19187	267327	11368	249723	169842	107686	27022	5773	362	26766	80858	28773	29391	1362	2508
"Conput"	12884	52791	60493	14305	269732	13000	151852	110365	182521	24129	20019	1639	26037	90003	23775	29865	1659	8690
"Paxrub"	7278	101563	25799	26844	384269	16507	265069	147564	118079	43590	5665	540	41748	122515	39283	40761	2536	2306
"Hydpin"	10845	57082	39578	15736	217911	12188	154482	96649	135071	20221	9967	739	19489	66566	18403	25698	1490	4224
"Suilut"	8752	84594	30592	20693	249930	10763	212762	129671	107106	20884	7245	594	27780	79563	21971	29156	1845	2608
"Aurdel"	22805	70268	165233	23618	419389	21190	193807	97684	445463	37649	74840	10969	30907	146812	25023	72063	5166	29414
"Glotra"	12425	45456	56217	15050	210666	13547	131973	78038	180898	20173	18257	1134	20007	67041	16407	31137	2019	7272
"Hetirr"	7982	53837	43289	13634	208176	8632	141539	77243	132811	18036	16007	2022	20440	65718	16038	23104	1544	6480
"Stehir"	15362	67411	59074	20338	271207	12964	181199	93915	190754	24628	15487	1104	24988	77984	20801	25872	1372	7232
"Tulcal"	18795	99163	74002	29736	277022	18266	250932	164336	247800	28335	19780	1472	21399	75498	19263	28730	1848	6862
"Botbot"	12348	83041	66268	20187	266018	13651	203538	128202	210424	27963	23467	2355	24448	82592	18767	30603	1831	9126
"Sebver"	10891	71886	46614	20079	200234	12252	188618	119009	139595	18282	12851	790	20565	57834	15453	15847	820	3729
"Pirind"	7626	41236	31070	12242	141642	7554	114060	53291	94812	14964	8612	572	13251	40096	10022	14181	645	2689
"Fommed"	6754	123593	24244	29859	258827	9729	382542	339120	101346	12074	5699	587	34713	95977	38323	23950	968	1819
"Phlgig"	9442	37792	50522	10992	185106	10410	102991	57814	143259	16619	19293	3073	14925	62515	15265	27576	1899	8095
"Fibrad"	7934	51783	36197	14094	183224	7610	137966	71675	118541	14623	11620	1314	19017	61292	15589	23461	1291	4244
"Dicsqu"	13267	36013	65701	12515	253024	14484	112841	52029	209311	22986	22210	2895	20816	84262	19984	33558	2353	8060
"Ganluc"	15710	43698	77637	15003	268324	15528	123355	81005	246958	27593	27255	4176	21967	87219	20319	32176	2319	10063
"Wolcoc"	15168	60510	70864	17689	339708	16239	192908	115888	202902	28000	23578	3194	37797	127331	34560	44339	2773	9501
"Traver"	15412	37641	84787	12463	267183	16289	106376	60018	257100	23682	32249	5665	21338	97460	21312	40558	3124	13432
"Pospla"	23050	78435	114270	25679	455610	22964	247481	130709	328059	37354	41128	4995	43673	161203	36254	62046	4169	13411
"Fompin"	13896	33520	70237	12082	263278	15113	108503	51111	212966	23121	24742	3422	24605	91889	19765	36107	2638	10052
"Cersub"	12239	53638	58574	16412	248739	12550	151704	66309	190395	19072	19943	2406	25056	89303	22089	35049	2410	7814
"Bjeadu"	12905	57138	64718	17937	245414	14154	151354	68865	200074	23518	22727	2971	17849	78525	20054	30850	2017	9008
"Punstr"	14054	36047	68310	12692	210855	11850	100770	55361	195379	19808	24387	1891	19684	69268	15006	23800	1699	10694
"Phlbre"	14657	67449	64082	19540	298481	14442	188533	111515	192662	22998	20363	2230	29750	104998	25941	45732	2756	8117
"Phacar"	14401	59627	73096	15294	279984	14220	163492	107777	204338	23101	26325	2796	24096	101555	23977	41806	2705	9350
"Triasa"	8663	12125	62133	4774	157136	7918	39881	31414	152395	15929	28528	3150	13254	54506	9934	24462	1743	9962
"Crygat"	5417	30724	21628	7242	98681	5496	88500	64194	60482	8693	5452	405	9774	28679	8661	9303	445	1914
"Tremes"	8942	55640	24438	15780	164807	9059	145804	73971	87958	13147	3796	240	13583	45120	19220	9951	597	1981
"Dac_sp"	9318	34137	38866	11085	180185	8869	103211	57892	124356	15472	11415	693	17054	62398	15657	22189	1445	3995
"Walseb"	2202	30459	5415	6526	41423	2465	80878	64370	14762	2548	576	55	5479	11705	3759	4080	121	490
"Usthor"	5748	20180	26740	6569	116143	5457	59426	32232	67115	9706	7841	366	10649	38572	8836	17411	648	2613
"Malglo"	2011	14144	12993	3764	73533	1949	36072	17284	31354	6791	5047	421	9805	31125	6870	6591	320	1479
"Mixosm"	3951	12743	27824	4284	87419	2879	39240	8355	61813	5811	11769	632	7895	31372	5003	16746	777	2399
"Rhotor"	6974	6726	49058	3171	85306	4774	21821	9810	112558	5169	22255	1628	2984	28891	4011	17380	1383	6607
"Rhoglu"	6706	6468	48461	2959	84934	4889	22183	11559	111627	5168	21713	1642	2856	29032	4087	17056	1305	6473
"Sporos"	9412	33887	27808	13433	70743	9521	73582	14720	97306	3741	5571	399	2641	17534	4931	10565	421	2226
"Micvio"	10648	33398	50174	10466	128682	8424	92799	41891	132524	11243	17114	1313	7689	37813	8759	14647	828	6966
"Pucgra"	21793	285456	79007	58228	446983	23621	621389	398191	247904	36124	20624	778	42074	132895	57742	34858	2725	5835
"Mellar"	23911	342314	65481	68738	534765	24089	786118	519135	222357	33294	11866	915	49191	151057	67224	31328	1692	4718
"Croque"	10324	184269	30325	33539	339322	14304	444132	309694	98957	25913	6081	303	29500	108598	46870	21481	1039	2113
"Schjap"	3514	31253	11843	7510	56982	2639	84264	69292	32780	4302	2559	143	6351	18517	5788	5727	168	849
"Saicom"	5417	16534	22028	5832	71876	5473	47162	30608	62536	6989	6185	472	4815	20291	5325	6018	215	3122
"Tapdef"	4370	28791	18273	8363	84933	4415	76575	23347	54780	7692	5562	275	7195	24793	7259	11778	688	1448
"Thelan"	6434	37757	38214	12105	120701	6200	95484	46698	112543	13845	15027	1566	10142	34085	7523	16553	1064	4379
"Mel_sp"	15092	116007	100167	23897	305842	19218	327818	269775	279126	35683	43637	3536	22684	93515	22778	45912	3971	11573
"Conapo"	8277	33278	55496	9762	157587	8556	100929	88186	145620	15528	22370	2243	11145	48639	10051	24314	1252	6308
"Artoli"	14090	124192	51083	30741	204200	16175	282496	225472	162424	19980	12804	680	32647	64857	19655	21155	1273	3937
"Tubmel"	64729	271408	145319	72532	695286	51497	758496	599530	436939	63559	24215	1110	53472	188275	70723	60728	4244	8317
"Dalesc"	10507	75646	47665	19045	186488	23596	206894	182046	146748	16211	14732	1120	18775	57256	19376	15702	809	4480
"Hyp_sp"	11483	136417	51784	22102	218280	22217	356864	327815	156479	20018	16805	1222	20758	69015	25252	18539	1150	4466
"Colglo"	16614	75691	107132	23202	352647	19788	213155	116743	286825	37753	44281	3369	24255	106464	25081	44878	2678	13331
"Glogra"	14806	60376	94157	15636	264181	19412	219401	211182	241414	29968	41404	3369	18609	80645	19685	30964	2204	11584
"Verdah"	8328	32388	69829	11074	225654	14792	96134	53528	168025	28185	35515	3297	13374	68290	17933	27962	2074	9748
"Acralc"	24904	64649	112809	20039	167788	22015	247599	373452	311030	23653	42283	3251	10254	46530	12485	17117	1525	9626
"Fusoxy"	13991	101400	68052	28534	373410	19809	305519	222289	209884	37423	21163	1305	33707	104385	28518	38928	1907	5218
"Gibmon"	9181	65789	44719	19163	268074	14910	203113	138623	139366	27400	13417	824	23121	74427	19935	27160	1256	3699
"Nechae"	13130	63832	74810	19651	328567	16743	205652	159932	219873	40452	27573	1798	23763	89348	24013	32254	2070	6677
"Triree"	7416	35509	63833	10410	215150	13568	114268	69058	164721	25055	30486	2570	17109	70164	19542	33073	1970	7228
"Cormil"	7899	47673	68714	10911	190808	13117	143013	103046	155758	23649	35710	5001	12834	57975	14946	26055	1879	10637
"Beabas"	7689	57638	62335	13603	214018	11890	161415	93852	149077	23866	30184	3656	17137	67851	17083	28817	1698	8272
"Metacr"	9637	69937	62790	17190	252589	12612	197789	131301	174448	30691	25869	2008	20375	79932	24185	25843	1533	5869
"Neogan"	5633	56026	37907	12839	174478	7306	166818	117249	108555	20251	15874	1204	16134	55755	18707	16028	971	3724
"Peripo"	7998	64923	49929	17907	241562	9768	185839	93779	145791	25577	19403	1522	21648	73109	18651	25904	1352	4644
"Acitak"	7267	132263	59398	20684	216853	12641	397334	486145	173728	24982	26575	2845	24784	73857	19243	30031	1866	6377
"Clafus"	6726	150562	48153	24383	201463	10479	390935	403920	131559	22378	21767	1999	20401	69457	20135	22768	1095	4887
"Epityp"	5105	87387	37648	16770	177309	7386	289506	282364	111361	20770	16506	1331	14847	59680	20130	16931	1090	3760
"Apimon"	14306	61368	89294	17192	310597	18137	196512	127226	242153	37822	37898	3505	28188	97051	25296	35567	2568	10015
"Magory"	14214	74258	84846	16517	242261	21111	192401	127811	216739	28937	35862	2957	18459	74706	18319	33499	2984	9156
"Gaegra"	13201	51515	112901	9429	239540	15537	130085	102660	271571	33488	63117	8100	14852	74925	15573	35726	3246	15388
"Ophcla"	3560	29274	20862	6340	72342	4387	75616	52199	62226	7717	8011	582	5045	22102	4946	9713	637	2426
"Crypa2"	9650	66674	63344	19336	257674	12224	188603	121236	174513	27026	26816	2142	24688	80206	18868	46211	3546	7072
"Grocla"	12115	32436	83060	6874	152974	6380	103153	84952	171779	17011	41006	3669	12103	51310	11597	34659	2377	8046
"Sormac"	15193	48812	74236	14069	230591	19242	137887	95490	197343	27154	25745	1963	14180	64235	18345	20380	1106	7855
"Neucra"	13122	68957	68947	15688	214043	21720	187394	139498	188253	24801	24562	1670	13422	60475	17094	19751	1091	7054
"Mycthe"	11828	47740	82050	14548	173868	15122	152398	156833	218858	19630	39048	4619	9830	53582	12056	24562	2096	10316
"Chathe"	8401	36172	53247	8854	170754	9751	108427	87577	143583	18860	22113	1582	12475	51546	11420	23174	1503	5254
"Thiter"	10782	32940	96558	10950	172088	12368	112262	111126	224738	21754	51414	6046	9428	52564	9530	31092	2646	14306
"Geodes"	5729	45422	34468	12885	150428	6971	134622	104419	102369	15868	12821	1268	13423	41674	10977	15278	658	5008
"Oidmai"	9636	104701	53255	25395	250988	12522	285325	221896	175134	25109	17985	1367	23644	72896	18229	33522	1702	4085
"Marbru"	18040	118959	61908	27640	181186	15975	337887	374164	174943	18913	18643	1965	20529	56048	13182	21493	1086	4553
"Botfuc"	8834	141950	30016	33244	230091	11133	328135	200626	103809	18305	6633	420	28634	65778	21274	18563	595	2234
"Sclscl"	8355	128741	26803	28276	204397	10828	307798	213868	97336	16267	5392	449	26909	53556	17126	16227	626	1815
"Glaloz"	9118	103755	37916	26196	210722	11232	258666	160736	122871	17927	9990	683	17628	59987	19235	19262	701	3265
"Erypis"	8934	283499	33485	43213	328716	11829	620440	504988	122486	23123	7895	726	34867	86817	31106	24290	725	1468
"Blugra"	20878	334535	86933	61513	563759	23522	757662	530528	275080	49099	26491	1259	48126	150970	49596	58595	2253	4599
"Exoder"	9465	37877	50428	12076	162311	10500	110791	58454	140124	19689	18091	1488	12080	46542	11938	22211	1089	4774
"Artben"	6345	38733	34648	10231	132475	6696	106665	86032	101929	17232	12452	839	14263	36259	8986	18301	1081	2578
"Trirub"	6144	40442	33567	10158	130000	6590	110250	88604	98340	16644	11649	758	13938	35221	8631	17613	1057	2432
"Ajecap"	7055	83275	32680	19367	172940	6339	200537	142167	113619	17835	10157	793	16586	50017	13833	19239	1012	2829
"Parbra"	5741	85632	26230	18651	165179	5602	205161	164260	97865	16099	7632	519	16914	47293	13603	19934	930	1912
"Cocpos"	7080	72372	34273	17678	153724	6164	174123	127213	112491	16225	11003	649	15853	44319	11786	18001	914	3076
"Uncree"	6645	54078	32970	15309	129032	5153	132109	83469	104417	14874	10705	733	12124	34789	8604	14927	819	2926
"Ascapi"	5836	42763	25398	11263	127058	4820	129364	62049	70077	10021	7098	438	14091	35502	9048	13643	453	2461
"Aspfum"	8674	49705	42217	14811	177166	9446	144225	89899	128668	19264	13315	1054	15403	49090	11812	23471	1338	4255
"Pendig"	8640	62026	35310	15344	157038	7967	152705	90139	114028	17146	9675	641	13643	44864	12923	15421	841	3641
"Talmar"	9635	62826	37612	17427	171434	8482	174548	102927	114105	16769	10179	636	18400	50255	14512	15151	640	3135
"Neofis"	10170	56761	49109	16942	197975	10816	164873	106914	145835	21813	15790	1237	17610	54080	12966	27552	1762	5151
"Eurher"	9745	51183	39470	15976	158859	7971	143801	90463	127240	17961	10294	828	15271	45050	11723	17064	851	3900
"Xanpar"	11297	54082	51076	17180	172711	12919	155795	107293	153692	19882	16703	1183	13694	47805	11756	21266	1342	4787
"Clagra"	7401	92865	36918	19905	199155	11743	252752	188931	120911	18917	12052	798	20454	57582	13664	21664	1094	2804
"Didexi"	9630	37043	52703	10708	203426	12562	126863	92399	132579	20473	20875	2304	15142	72074	17194	39596	2019	6749
"Coclun"	7683	44860	42508	12574	215700	11420	127931	74375	118856	26348	15513	1327	18954	72918	19280	24206	1200	3903
"Settur"	7467	47037	51460	13315	254991	11033	146309	111284	138935	34684	22480	2410	23033	92731	24686	31644	1668	5337
"Pyrter"	10037	43321	47675	11864	227250	13764	131283	82416	130389	27499	16243	1322	19066	79989	24124	24008	1138	4350
"Altarb"	9339	43328	44115	13317	232519	13768	130887	74697	126470	25181	13910	1090	20188	80109	21997	26397	1262	4159
"Phanod"	8751	56936	48486	15481	244721	11962	169206	104190	138762	26001	17887	1400	22650	86377	22529	30985	1357	5629
"Aurpul"	5560	37645	27450	10630	183130	8054	112393	50571	77093	17909	8998	555	15853	57083	15365	21212	961	2349
"Clasph"	6324	27238	54896	8420	156693	7242	78973	34575	133679	15841	26817	2678	10642	51155	10087	23359	1577	8586
"Zascel"	9198	45583	62504	16261	245328	9940	126582	59117	165063	26723	24942	1764	18808	80713	19310	33871	1621	7869
"Cerzea"	8886	61482	54709	18494	196266	9395	194550	170111	160406	19869	22192	1957	18300	70104	16981	30829	1278	5639
"Zymard"	9292	41092	57940	14094	197282	9054	112683	44623	164310	20587	22320	1564	15440	65195	14459	23330	1127	7511
"Mycpop"	8226	43187	44669	16538	158165	16934	123919	82301	135638	16226	15961	1278	12908	59368	23075	22877	1245	4203
"Baucom"	7797	15441	48664	4868	143394	7948	56855	41145	121828	13543	18883	1467	11640	49642	9266	22584	1087	5485
"Macpha"	14590	76298	105744	20829	262593	12302	214553	168839	268094	28968	48256	5085	19047	82768	15551	41412	2529	14216
"Aciric"	8228	70978	47506	17014	177826	6665	174973	110765	135280	16198	18138	1609	17043	58702	14121	20252	858	4900
"Clalus"	2755	33166	11227	7173	71313	2490	84032	52921	34367	6487	3454	402	7670	21735	6813	5565	201	1061
"Metfru"	6211	80224	29296	16445	145443	5300	180736	93346	83393	11656	9862	764	13971	41701	11782	11147	635	3130
"Hypbur"	4096	58852	8950	9849	49032	3477	132315	109223	26122	4001	772	33	5616	9172	3592	2917	41	482
"Lipsta"	7040	57004	29897	13078	113551	5910	146574	98053	86162	8944	9150	868	11512	35349	9096	13065	450	2742
"Saccer"	2928	52412	7718	8276	56119	3595	111410	88511	23970	4576	1161	83	6689	14806	5154	4613	187	509
"Pactan"	1579	78703	3206	7835	42660	1846	147335	127350	10544	2428	296	51	6130	9289	4259	4313	115	149
"Vanpol"	3062	73684	5472	12003	55463	4553	162067	137479	13739	3726	279	7	8604	13209	5934	3355	77	257
"Klumar"	3125	35262	7426	7955	51171	3822	88072	69171	24833	4564	992	65	5918	13970	4897	4161	165	585
"Naucas"	2061	52262	5063	9352	54450	3703	114713	93597	17052	5478	542	19	7069	12824	5339	3383	158	310
"Dekbru"	763	13200	2654	2347	16243	652	31453	24839	9782	891	660	28	2245	4678	1390	1384	41	127
"Kompas"	2077	31200	5230	6508	45292	2692	77456	53539	18522	3929	737	30	4375	10909	4028	3993	149	329
"Lacklu"	4380	40947	11539	6784	56227	4115	89611	71072	30164	5167	1925	104	5115	16139	5853	6106	248	1022
"Cybjad"	4343	30084	12099	7880	69684	4054	83028	58930	32479	8320	1841	46	5414	17748	7052	4894	106	1405
"Wicano"	3150	126151	7780	20706	116047	4816	271929	206159	20486	8284	668	50	11210	22495	11073	6395	136	325
"Pickud"	2617	41526	6611	7691	52178	2938	95395	70832	20331	4088	957	37	6338	15291	6065	4413	111	417
"Canalb"	2117	72791	4806	9892	56716	2774	163352	125361	15622	4242	415	13	8003	13105	6135	3140	87	243
"Ogapar"	2764	25133	12670	4849	44994	2185	59330	31114	34452	4216	4275	417	3140	12083	3678	6108	175	1099
"Meygui"	4289	34860	11303	6929	57084	4072	87841	46459	30465	6771	1725	185	5379	13809	4568	3652	223	883
"Debhan"	2309	55838	5541	10052	51167	2745	123747	101144	16931	3583	563	29	8400	13145	4913	3022	55	284
"Babino"	7718	32360	24902	6748	80013	6565	83335	72435	69720	8411	5169	593	7429	24171	7310	5212	315	2721
"Spapas"	3424	55451	7815	10666	65381	3464	133042	102248	24484	6229	676	35	8358	15772	6597	3422	113	549
"Lodelo"	2958	56818	7025	6572	60926	3395	143947	104384	20241	4795	825	31	8973	16936	6945	5279	132	458
"Ascrub"	2358	94971	6904	11875	57947	1488	193358	158195	19108	4036	1250	69	6345	12737	4975	4573	100	544
"Hanval"	660	57170	1678	5061	32571	979	114658	105183	4533	1895	30	0	3907	7496	4208	1722	54	56
"Nadful"	3989	51904	13238	8993	58852	4957	124354	106999	36915	4966	2681	163	5117	12866	4495	3441	131	892
