"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Alamos"	283151.347805497	2689968.01010982	949041.31190555	629466.266207966	6596725.32869369	244133.923985645	9706371.29597802	8672567.20396297	3199850.78851896	287257.461565749	195402.989253118	8697.83073567479	490890.000909685	1610421.06082696	513914.581917471	334105.763331176	15425.0664755846	42245.9393012347
"Mnelei"	21132.6949404307	323177.467308903	55793.238470533	69086.2256995097	558236.176480906	16539.4724798178	1265118.59046462	1142358.59771199	184948.877440649	17220.3474676137	8250.69384078758	231.81407023779	42306.3469946665	137204.896306794	54900.5781887318	34160.9039144964	1094.90824271048	1932.07549663702
"Schmed"	85969.5887000131	4181784.55395002	203243.668010745	629911.371354762	2370838.92319324	46108.3891995399	16847527.7413148	13143208.6201613	719708.07564461	71539.1192862303	24842.6659279664	583.221937716526	284123.635933253	486210.660168576	212587.85939537	66753.4283863061	1691.18203365077	5497.10131016143
"Schman"	32036.7848616766	968432.601506004	69452.7565789909	223765.651621886	1548162.05532083	31156.5194913162	3689442.76525315	3052517.16257256	244067.589963088	50229.2454739336	7148.48950486122	143.927840954116	116594.437355304	308318.75101437	145027.517561065	46253.7701521167	1224.91443912232	2181.48281314446
"Closin"	121011.557252035	956673.99560253	351869.385828613	273173.109471176	2570718.5878326	83537.0342499573	3080487.87118915	2231757.91306376	1074822.06335096	114372.924046551	60179.7848295802	2092.68155418658	173921.510350187	585057.638761729	176799.403243196	178868.02522761	6921.7035150268	16253.2447900224
"Patmin"	100422.2509234	1879204.00272908	321784.584165835	370390.312573767	4296065.53779464	100214.107102478	6672177.38813508	4584782.62964191	1038870.31651079	164485.436266946	62679.6925358355	1923.9892777003	352203.105000901	1079386.78727456	375639.546326284	194371.081232255	8243.58044940502	12095.5444593691
"Lytvar"	66232.4850473545	2464330.90604693	175112.539695874	493436.548507804	4816741.58369536	85800.703105867	8615246.45401335	6189057.63266753	629685.076969643	147470.69024482	25954.2183910813	651.029103866769	480914.719010856	1072153.07315328	418016.702699996	127586.25507555	4892.91049574606	5806.09273686328
"Strpur"	70399.8290667732	2208434.03129998	195804.650650367	453062.653500901	4500976.89922858	88672.652664333	7752957.09426188	5867231.48578422	719927.693141198	131989.544541195	31386.7353867003	843.341459044348	434602.184580305	1081704.41078247	429274.547250779	129918.061714315	5229.82714271152	6338.18930984649
"Oikdio"	7358.24207949621	259212.490624485	31592.6153011808	57958.7685791079	180935.742646043	3504.65985977982	741947.764644338	479615.11884057	104197.314990969	6302.32152521932	8457.15630179173	482.252719537999	13915.634103962	37636.4861705638	10234.4747562904	13172.4658868146	303.685201387411	1412.67113123175
"Cioint"	14669.5352902468	263719.75991245	33667.6981798658	41314.0477913972	497951.221961415	13242.9462800408	1102805.26949624	1153951.45314347	95343.8246391743	18021.8596455057	3889.79155329695	121.096044234506	49019.0013348341	144706.898396483	60861.899966128	18755.6556811085	571.749483925186	1196.92465721622
"Petmar"	113234.868673933	1047533.78670117	414772.77252076	239279.81244624	3434353.19248061	86386.0826098534	4000730.74002884	3261548.67565221	1233676.60805022	165305.486483044	94563.1694107741	4146.17898665717	241299.910558131	887777.661827711	258325.917025766	211615.343394205	9815.51573768468	26632.442203456
"Calmil"	60896.6911769466	1602831.21963676	202225.999934607	390320.692714277	3295510.87038033	70074.0211889646	5877593.26934107	4304856.8756698	818181.299813369	134196.542299528	41165.3374887904	1354.87682218913	240982.387858709	806681.681305326	267213.406878312	339470.357121733	16520.5944896021	9829.66226285143
"Leueri"	154671.560405686	3127083.20772226	503855.475806896	786977.149246414	8683064.18339928	189564.586891003	10964710.5164036	8221345.19317454	1917279.27367616	428555.937107614	100191.072588201	2030.8480546892	741209.099710443	2088742.35256097	639300.548131169	739221.794060202	39280.3322658519	18912.778890467
"Salsal"	253734.415633157	3866863.10078434	783509.373346924	891700.938225169	14078568.5618364	338916.775961107	14179480.2753571	11422460.1761478	2610384.22335311	626671.020844168	145447.174592621	2928.20528129515	840364.520477663	3540652.79011341	1417888.80686941	973254.310095227	48496.3264369887	27970.654431053
"Gadmor"	94087.391556076	810129.159521232	324061.351302335	198093.90804957	3381055.23138686	59838.6324879865	2937883.97346586	2761044.28290681	1097981.5752744	120499.141687134	68803.2992504364	2634.18160666128	171260.762971042	988023.569433509	418380.091558035	182752.624600225	10099.9451699266	21116.9155476481
"Orenil"	58157.3820689619	1539816.03853226	184111.434250004	301957.900514717	4567697.85173956	65296.5639751295	5269736.38729992	5699482.68202204	631791.260373005	151327.593140032	35306.2204168756	691.695562072373	341812.445272996	1234078.83088144	440350.173478305	439581.904772908	17005.7154357877	6899.88069793522
"Neobri"	47935.5903507796	1297435.14595346	153796.442727615	252735.878696299	3803810.51569918	53337.0640297983	4455662.33894859	4827883.17308127	527182.059248971	124236.903264772	29998.1256335279	601.949826666833	291086.879620547	1038152.02431315	363059.510258853	372957.185962302	14317.8864586872	5763.06704485123
"Mayzeb"	61265.7964401114	2021737.30403304	199211.722877846	428619.595209975	4315340.57459402	87112.8348057789	7046963.32453964	6343424.81381257	719734.128314721	149098.007184747	39519.4121558717	718.262478554305	371589.930559718	1193193.47984784	419735.354506809	480668.504776382	20092.6440909168	6261.04617954222
"Hapbur"	48830.836482113	1317130.303947	156973.121767832	258144.644437882	3907232.24780031	54747.8237703705	4509569.11531195	4867123.09814074	537229.799962356	128110.622933866	30693.4638250594	608.375506505152	297716.484837763	1066526.4718726	373236.273954641	381964.081793082	14733.1306071872	5917.38803922345
"Labfue"	8346.56002144467	119802.962751548	27598.1581861922	25468.9627035868	362582.961484723	6846.04275779374	408600.183892955	439595.744525099	94309.5744420768	13446.2638399402	5587.27622452341	123.274770807995	25739.2106382601	95519.6577080146	31829.9799255021	36849.423436109	1541.21860510971	1041.72976927174
"Mchcon"	7809.05335000956	125667.923273181	25600.3439973232	26167.8763643852	379330.107667402	6771.53837640134	429109.81016017	462093.813872005	88016.0804644702	13677.9368812281	5128.81651644554	111.892974799241	27561.9081459258	100784.850288741	33842.1900915224	38196.1600159588	1574.51728769489	966.318153183305
"Melaur"	6495.13693651793	116901.50333554	21212.3569993531	24090.3603244484	360589.416452041	6044.15287923437	400565.460897317	430367.120494469	72684.2714809079	12548.352017593	4229.69849212723	89.6927722676448	26669.5117069061	96697.9397549083	32544.748263727	36693.3730057985	1446.6715550679	795.003517511546
"Rhaeso"	9278.86918544486	121290.320019283	30794.7391662761	26074.3263641891	355519.142828219	7258.25552884103	415365.506766618	441211.456389594	104984.581106651	13644.9613876283	6262.42020695922	141.779001344439	25094.7286029179	92751.8376881889	30799.3472718535	35354.5089856785	1518.48476327737	1161.77464281967
"Punnye"	49652.8438706775	1309605.83909422	159961.219414567	257808.446142532	3908685.38753394	55155.7677538081	4480999.2139264	4835984.90204312	547002.086367398	128787.539434623	31361.8458033665	627.063322385361	296189.588971866	1066238.91171835	372689.80445992	381985.631169022	14775.4093370027	6052.3944071086
"Diclab"	6515.7059657534	181830.878799784	21232.1305933149	36330.3829244257	563865.953733002	8002.59032699841	663422.01170917	664387.313034264	73140.4626092952	18143.6789507918	4222.39165872009	74.828544748779	41610.2994480779	155202.357675432	59209.5020699322	48075.3399166882	1899.45699619989	752.631629235705
"Tetnig"	51528.569920011	481394.673980884	202801.051952966	108275.47276917	1521695.24266408	27884.9910695735	1483811.85997503	1630523.58251617	691042.139371821	69314.6524021596	49866.1109764913	2025.35131785719	79437.6187082696	387491.700681318	120907.131953741	181385.483685258	10174.7857445025	10544.4341960701
"Takrub"	47768.5436374779	568470.42427528	173974.124123579	136535.055650156	1883474.05434078	29874.8353171334	1829295.33456885	1928395.00330744	637978.105885644	81910.5447274687	39410.7494473362	1373.87887525485	109749.220415558	470726.904837851	151231.734451307	192929.447228074	10429.5789833936	8652.63007347912
"Gasacu"	69737.6764684405	742715.42576342	256811.396123775	171320.826494541	2401322.97935805	40588.024508934	2508018.48581989	2441541.99462894	935285.312674422	87693.0810585108	58884.4048373684	2199.1249930229	148362.351065064	636756.20357767	218036.151946801	181633.506224714	8925.38563346638	12940.8656650478
"Xipmac"	55152.7569956532	1568078.08886494	169625.499750668	292406.995204488	3307745.93687307	44697.3782945948	5285312.38471557	5277882.46082186	606994.150988802	110731.883208114	31326.0327627544	663.093385251394	265353.546045673	863784.984416745	310341.678306024	304033.135182092	10997.1985126603	5422.66156285703
"Orylat"	70114.0749507049	1545311.06461998	217470.790447413	294031.325179218	3838462.81908188	52270.3079377191	4935503.20961058	5070160.0839534	812141.034686141	145181.514996632	40614.4540939038	1018.5556959019	272954.899338799	962263.950929266	337335.151745421	314764.574951372	13201.1510915241	8055.03000544576
"Danrer"	105941.220654564	3299563.0234188	330264.905316998	530511.584378765	6927197.93694682	89480.7052337797	12669820.4013169	12250702.2823154	1063256.36298358	204177.481505762	62083.2736960801	1758.99450212025	689521.16902799	1922669.97825266	718497.428905978	499176.192078016	16390.4682209263	12132.7628153621
"Lepocu"	61265.7964401114	2021737.30403304	199211.722877846	428619.595209975	4315340.57459402	87112.8348057789	7046963.32453964	6343424.81381257	719734.128314721	149098.007184747	39519.4121558717	718.262478554305	371589.930559718	1193193.47984784	419735.354506809	480668.504776382	20092.6440909168	6261.04617954222
"Xentro"	87379.2967935629	2817916.92106394	331440.58140526	536768.168569284	6724282.98288296	176270.913626167	10764961.444791	9366988.733727	1161697.04711466	313753.489070183	78452.5226761659	1523.7302524871	713824.520818876	1864303.41458971	559201.599083339	726866.569063722	36854.0212583531	9054.87534359349
"Tupbel"	106601.323745492	4760830.4610334	392647.862092223	1088625.14084977	11788413.6556058	197672.357882916	14460410.5368884	12888081.8910402	1546129.56586575	674291.613300176	90057.3890030419	1570.38783179031	886222.363228082	2605729.52019091	837873.998456479	929675.204830753	44261.4476703347	13172.2663750866
"Macfas"	119019.818007734	5918512.2763126	462168.999474709	1318621.19688772	12654107.3376271	267718.229960934	19336537.1469273	16115169.9459235	1695287.59027661	681421.145201378	112103.537683354	1270.6926092269	929868.412274043	2738242.4448235	898210.591533996	1115456.79899655	61062.3031440196	12501.193884601
"Papanu"	150550.974956446	6658693.35688242	611858.459328284	1504799.70539556	13686921.638028	285222.217223822	20847870.0433823	17076416.0374807	2267358.8072948	742800.333495494	155377.513664706	2004.50374727642	957677.919925158	2938450.99904494	971404.007981994	1235200.97500869	66663.4028361496	17295.1594670254
"Nomleu"	130523.363541793	6459235.83783935	528499.421162254	1452609.55012359	13417120.4483922	274721.470732617	20708089.7937011	16781356.2338736	1914216.8569106	721978.46026922	133723.732853782	1777.79396774614	987354.674073993	2920509.72302352	938843.637015071	1220177.45732032	65991.6903027011	14748.8454582418
"Gorgor"	154167.277082621	6483466.99622992	596690.955650107	1438952.61214249	14842576.9418087	302660.108381403	20407043.7398681	16540105.8283975	2200644.63291304	829109.479513009	144244.075680546	1999.44192072561	1092462.52316857	3245774.06197035	1092465.62800608	1172846.00451568	63047.2697507867	17181.0947076436
"Homsap"	136564.874870566	6509097.29986595	549991.606665671	1434423.49102091	14033428.2712035	294734.056120053	21243793.2833765	17380561.6304182	2000729.46112543	788340.246222779	138419.777564808	1726.10486988207	1025604.44605306	3008283.77626652	965985.609744184	1227409.0389934	68662.5244615025	15262.5510785064
"Pantro"	135429.783168807	6618958.49575339	541500.260835574	1465253.96139903	14167030.7541651	292189.560189351	21485249.9966844	17408874.0932662	1982067.22059439	792744.70048836	135304.980984114	1668.34302991212	1046792.57520676	3039095.21749991	979707.8472816	1219134.57983048	67478.9832328384	14975.4266723946
"Ponabe"	138871.328916394	7366453.55845766	552549.4154821	1656522.85274633	15722584.1825268	310796.279480148	23674000.438159	18840798.0541096	2057975.08250726	884362.226801746	137390.486153147	1657.15887534433	1168257.71382576	3372418.67990021	1089498.83091337	1319543.26704748	72588.7266220713	15415.1188644836
"Caljac"	127821.904698388	6323985.23051276	496616.394188049	1411088.16605198	13784651.4474184	297820.614266006	20530169.9491885	16822096.3030589	1789109.63946703	752090.368884454	120524.310048699	1343.57143492852	1033922.44053747	2991525.52618752	949269.546935698	1274621.43945956	70404.8224643036	13522.7743110376
"Saibol"	120755.078330614	5664726.78931853	473219.991755304	1245325.54861976	12285850.4910936	264265.757363412	18396243.5486475	15469732.3128438	1695997.14608737	661325.91507322	115862.988766218	1315.63964005698	906108.732689577	2670022.57402521	857692.856974515	1121233.76769378	61410.8984966337	12900.6439329898
"Tarsyr"	139728.545373754	6617039.07181951	506390.155380872	1466990.7489926	13177372.5514698	271904.885939662	21853147.0242224	17672495.9326228	1854173.11649469	694381.110175224	114109.00261082	1269.70401245494	941136.262499446	2756480.97748127	944239.523775828	1050727.47340385	50869.8529988865	13507.0161913177
"Daumad"	101385.425482116	6975937.07168409	360366.461578514	1567128.5140742	13992122.7844645	274620.807598202	22848949.9078801	19207742.0121806	1425710.09904726	712721.706314848	79417.1102448196	650.39508488117	1117339.2255754	3089204.81649551	1057125.10357741	1152020.66190464	61464.7247253054	9243.21328705266
"Otogar"	105751.62570593	5203432.44964457	417199.428125579	1163252.76711547	11179457.6004617	250758.427859302	17071566.5013044	14438386.2786322	1511435.39873147	614168.429535243	102844.363893478	1171.16856945046	750458.950325132	2397048.88543047	801110.182922339	997748.301542838	55233.1150831784	11212.0006568704
"Orycun"	206891.214570094	5468395.55405439	1016789.98971171	1352593.53318382	12648263.5778871	241768.696991761	16728672.6469482	14013327.8054112	3868236.84858616	840098.595060812	306335.003127813	5783.18053993336	864756.262374771	2738779.44282044	761530.287401401	1501907.57151553	79198.4420671346	31328.3470166974
"Ochpri"	111559.021652148	3847683.39566866	492614.919093286	974995.107367514	10460026.3505761	185020.294678469	12086783.2863086	10181099.036205	1929135.93804026	638643.837150502	135299.59087871	1813.43640162001	726668.611152628	2329492.80038737	673660.077670492	1142022.4566646	61535.8857306943	14135.4902927784
"Musmus"	85603.8938692549	4107140.08940364	304895.651123853	1029161.60518938	12605683.8767039	235334.77765928	13113470.1300297	11920011.3557995	1178812.32802602	656404.160998475	67367.8227016195	587.48241299276	836567.453551104	2909433.10355662	1039456.95359351	1034585.11485552	55172.9092298393	8510.4933323854
"Ratnor"	117521.931124459	4728094.79331973	398176.809295639	1217088.14885448	14037100.7119736	276769.004751037	14882025.712397	13136138.9998281	1568012.2991589	731239.392577031	83031.0832513644	846.806453597736	912430.618707521	3212980.98139995	1160102.81889385	1132478.86727411	61090.0804368875	11906.7871623151
"Crigri"	70531.6666860153	4392396.62782427	247596.526708726	1084419.43620344	13358733.2040735	235722.159001044	14126010.2225304	12400839.864974	959544.935496125	701102.617854845	53812.1789526622	350.559293521391	883735.948254663	3051752.9101558	1117163.59862902	1022414.03247952	55235.5916254078	6706.75652708681
"Micoch"	104331.653994478	3893538.97140968	386330.238673773	971730.012255226	11261678.5059658	212942.065837201	12345471.0244444	11359970.656237	1460842.41857184	596578.360754152	89108.5665686261	1046.7144271204	738383.553491932	2598012.87611495	888118.589405158	1018920.80789968	54988.034584933	11327.3036217522
"Spetri"	92223.5097472474	5701634.13245479	326893.368043191	1275699.64468268	11249984.6496409	220810.61376098	18513261.6340646	15458983.2221734	1301992.25793294	592525.796206012	71844.3631216165	703.82814094191	867691.529446637	2395094.62116965	809293.022684148	939003.867999411	52376.1357441468	8898.89867457927
"Dipord"	118865.98891445	3859478.18315141	458414.055301389	1052897.4740305	8602844.91449136	168621.635078582	11505024.2888447	9285132.06696345	2003536.32248512	413882.948204723	110382.042598253	2412.11167225669	528016.595561242	2039698.33078494	707978.214976693	857253.9848489	40914.9482652012	15335.2050521562
"Jacjac"	85277.97358109	4822506.57947193	333737.936892761	1135405.46395126	14332559.4263821	266100.798056347	15525857.8890819	14056645.5219706	1207187.75286836	824635.472409728	81596.277737697	990.726950579519	1030114.42971413	3162082.46892498	988774.839684118	1136150.53141678	65125.0001663676	9753.83312072267
"Hetgla"	101615.081085761	5668510.00406926	378102.140008655	1292311.05342111	11289766.3838659	238909.592042898	17803010.5284155	14371090.1572268	1489989.75168218	579801.267881238	87680.1460261044	927.876914992878	856025.784653498	2479047.69695599	828423.823283466	1018406.64100249	55449.5194914789	9941.53148678737
"Cavpor"	112465.685807295	6268285.02551242	414534.3762075	1408568.3202594	12994004.818943	250010.341909291	19876216.625083	16554201.1287767	1590624.1863703	606648.641643118	95149.7797178824	1056.41761037367	1015448.09632024	2990240.29379042	1004790.23243944	1275806.91145579	63923.5499938534	10879.372264763
"Octdeg"	113177.682938279	5572696.68954832	469621.247934284	1283872.07061649	12061501.8172445	249488.241201238	17692328.9792691	14593149.4604027	1740949.03716018	598126.284777687	121689.346372423	1837.61703982255	899510.490637781	2811371.32155512	875445.520730616	1345468.865065	71337.0446511781	13219.7506525851
"Chilan"	122288.26287944	5136624.04129447	471586.17395374	1183646.05731731	11027509.9094232	238185.872717202	16086924.4965411	13497335.0586732	1793354.67765536	532295.583781948	113568.142767015	1637.47029529499	819913.616301515	2553400.14082493	824059.27478089	1142438.07643777	61506.1070527571	13490.0161011704
"Chohof"	67798.938585559	5496407.12987976	223407.202823583	1272578.12740711	10536963.892545	187092.176753026	17309327.6880776	13658222.1667157	951002.257171354	559396.658315515	45056.7725271792	318.047100652438	839132.664643591	2245172.60638775	791558.583722098	760132.138136161	36265.3269047704	5603.27380730302
"Dasnov"	178941.976621813	7925068.61400311	673105.528510666	1815984.75208014	16779454.5043944	327508.602196711	25388139.768726	20822528.8786596	2781829.51462167	951395.04224025	157924.619158622	2645.02548589221	1322680.96716962	3663729.72503666	1179856.01400808	1329910.50078871	74750.7911347909	19601.7784473549
"Equcab"	132901.285125137	5482964.99787027	536793.280115257	1324044.80179977	11850256.9391337	218369.417624302	17181821.2628645	14673471.3354121	2111240.34568297	652502.631750684	135489.401712526	1835.14088994223	846628.816000543	2572277.07621533	830119.444115469	1053847.55000787	56926.1168821731	15364.0288478005
"Cersim"	128043.213677485	5453857.00367762	505840.027249801	1271830.24053031	11369122.9077317	212864.936914105	17574635.0757927	15036431.3885487	2007178.15787543	616588.013885595	124872.736942156	1749.2004462432	827606.741340176	2455447.73712189	817237.300038647	947245.057113377	50778.0038639452	14427.9381507577
"Sorara"	193582.057460999	4629199.53106876	758330.957867767	1086077.05671482	10561078.624085	242927.304615505	14883665.6311332	11935527.0838958	2989059.16365465	590020.385085264	185598.469467883	3160.21760678043	809617.80800522	2334067.43175441	683133.071807062	1077117.83919191	58976.6637255691	25775.6168298121
"Concri"	111671.065705169	3806872.28529408	432595.262570191	875535.475360179	7979119.48275977	172959.39197281	12070584.938945	10724890.0434513	1643586.58306219	405879.66657332	104669.847779471	1975.18764001133	593880.93784747	1796915.70799704	567115.720376056	852213.309304219	45708.7052885268	13808.7600729987
"Erieur"	122227.147137379	4907910.07030159	369845.985975418	1170010.0221295	10301381.4934169	245388.535847721	15250357.5260234	13644662.6052785	1615961.59673152	558215.861292902	66831.7968049067	968.409483446324	799727.592491437	2383802.42635712	789870.289010767	1169917.47904948	66259.3271157054	13109.5125511618
"Susscr"	13862.50314173	520267.405503375	55239.908364371	123366.736312725	1212448.39952365	24381.2149501192	1618954.21315203	1461629.16878858	216212.812889825	71092.5096324745	13754.8416345211	178.145953889302	84320.5845476995	259266.174705793	79847.9838759811	119026.438348371	7131.60651733641	1600.47016210451
"Vicpac"	93494.4888112354	4888600.30417595	310734.812998864	1154793.78886111	9489703.53459313	178646.314058904	15092831.3819514	12663652.0819969	1310474.83982789	455245.902094407	63332.0962415263	684.358855547613	733553.388713167	2114228.4544586	748683.246595758	783845.576634236	38534.7193054772	8938.09925094694
"Camfer"	106478.135868303	4547403.83518292	396743.206760372	1067685.63588077	9476508.60658819	196968.968632115	14241222.4899657	12702438.6337825	1602752.56673812	494374.147913059	92140.8240852116	1205.1292991066	669452.720868382	2074412.67267793	693354.028995459	921492.182477882	50773.674454717	11467.6140623618
"Turtru"	167407.131684896	5170705.96829239	644354.909115838	1214658.42161684	11137007.8937961	239551.326202152	16336979.1783898	14300384.8731758	2546699.72251979	596888.503583585	154864.019444116	2728.62349167295	811197.67868182	2471368.06371136	801254.611048435	1010989.79227444	55174.6622835435	20103.276704589
"Oviari"	110059.541246622	5356638.80665696	407787.41262073	1360958.3798988	13498445.4923953	231243.3431751	16347993.0432581	13875605.2868073	1746729.26689689	795729.655372357	94134.8179426294	1146.16955313384	974397.078371346	2716964.91803746	835060.056007949	1280039.70547737	66101.7915829141	11202.0872994802
"Bostau"	138456.698771736	6878916.4518427	509674.15738504	1751447.53901472	17507879.2082014	297485.490762463	20924214.8068164	17535008.4905456	2191963.80523913	1052735.1966269	116819.991344561	1342.30438220635	1264901.96672944	3490283.85745483	1074486.38083824	1622152.38638706	83047.3430343981	13939.7705844124
"Ptevam"	109705.771232543	4531504.40238561	419987.513847375	1028776.18981409	8673638.67286968	162479.366687918	14437762.2958148	12592963.6466595	1618051.02410591	424704.819090641	100379.584322059	1550.29340198102	669009.878357748	1898086.3005375	644380.797991883	685762.878299644	34158.9928941762	11741.6014069756
"Myodav"	144399.100868849	4028137.30170829	598451.429383096	945648.604228487	9314918.936804	190702.697769701	13086512.7100475	11355904.532968	2252622.40667767	525451.812381617	154899.658597648	2438.3740812061	673027.211539844	2018131.74515592	615493.814031577	893577.501746645	56617.8769373748	18202.0622868352
"Eptfus"	151192.9083847	3890653.36209719	654000.682761094	912074.049261883	8796613.82847799	181998.596591485	12691343.0532712	10941479.6108849	2458515.34896313	505328.962724778	176260.302437846	3012.65316860071	633065.63748234	1903960.82537388	570983.793371315	857896.929419467	55150.238962337	20018.0814634701
"Felcat"	156432.123684275	5264233.41309483	603448.753468189	1219285.20486945	11282956.7174403	219125.444864589	16429755.731196	14693565.3136684	2390986.81450134	591905.742689353	145373.712911901	2126.98424719064	749655.329447209	2405124.03374057	818189.794063959	949436.155784889	50190.0660412736	18051.5946741463
"Ailmel"	127583.755273424	5132781.46631643	492769.08318694	1199632.48900848	10732012.3547066	216679.748263624	16060609.5629433	14326149.7066095	2019215.85711629	582905.463012349	118860.423006084	1748.78485051338	756672.883609486	2290644.57328739	746741.170232789	961487.189284881	53481.3135172872	14533.1562573498
"Musput"	142487.396847234	5264813.51690199	540961.33401203	1205826.12380411	11007737.1613892	229337.376535346	16412596.2720206	14921275.4876952	2208251.92446646	599527.579525849	128165.084150531	1730.88368904417	773900.663405229	2311969.51439339	757245.320780921	1015826.99811485	56789.606229813	15216.3727949507
"Canlup"	139876.666623065	5535748.2279052	547419.005341029	1249022.51339232	11487720.6371251	229061.954061049	17268999.97564	15159907.1761007	2215714.80457918	632820.578331988	133848.113889744	1832.7164097187	855292.752922087	2407592.0569121	767395.377248579	1042382.88448232	59916.8291158816	15694.3994593564
"Chrasi"	161527.554635282	6624732.83061819	443799.641861632	1679370.60790878	19011076.9212227	393019.152937177	22467449.7480347	17972653.7541924	1644293.08832421	961948.14067714	69835.0978397136	587.628239585195	1378594.07939995	4118113.17119215	1482447.63981722	1327781.56969004	59143.2700814349	11880.3821075606
"Procap"	118775.575910821	4704232.58915807	384257.151603619	1171219.55373504	12315729.5373591	266572.906356095	15121070.6504178	12904064.6611059	1428444.80677833	629513.855188128	75746.5888416099	657.686009646889	840365.417160033	2740460.48006418	946408.277032712	1192235.81313133	53480.5319690703	10496.3890015706
"Echtel"	178680.885386527	4860422.42629397	630272.802121566	1259560.09731883	14415962.6328976	296868.973802723	15912541.0953531	13033108.6986528	2437520.59703393	808494.5639785	137756.563782327	1913.19429659601	962985.564680284	3079853.01613343	990435.251336107	1105991.30923875	62746.2933605547	20640.1086697105
"Eleedw"	113647.294908374	6936090.44862186	350970.882334848	1762325.79456081	17665913.7350582	300375.475356957	23469290.1839312	18083647.0571193	1441081.07078177	833800.98022089	65172.382050015	609.147164404755	1343592.43556384	3897245.1246149	1360684.40567995	1391679.91499377	67653.4144005516	9637.6628151396
"Oryafe"	134152.844610481	7346703.67453898	422722.214146658	1832144.17044462	18336118.1323565	383465.72281113	24247882.8439696	18412096.0733672	1571340.19541274	1033341.18565992	80589.3356621244	500.603723090004	1347906.75595294	3787224.19189151	1297648.7351142	1340787.49404255	65448.6180683745	10802.9682674938
"Loxafr"	151163.393939661	6754078.83773324	492103.278259369	1627226.13125631	15566173.1091152	360388.210575547	21753676.1313343	17795802.1398439	1829241.52088252	883585.41165097	97770.2361602563	946.54425622722	1092031.97573745	3278274.58544521	1106748.05933993	1303886.21388929	68246.4763512373	13166.7281052622
"Triman"	133688.045335415	5947097.43197391	441133.831193634	1435710.3091221	13863209.3087148	305049.44107747	19344140.5975207	16197186.8579885	1668641.10108111	765618.843816794	89115.8144222553	902.289391890508	974393.34200304	2971050.38661187	1019056.20617701	1160260.90506863	59056.0552056545	11894.1966985206
"Mondom"	69330.9920019162	10006277.880176	217845.440304201	2364599.39381911	15506715.6454671	300594.762996857	31602593.6796356	23916826.9745718	1050656.38082848	832490.868611445	41379.0695753324	234.728380402571	1225043.87882376	2882381.39765766	1066286.22157542	940542.369525553	50119.7940009342	4400.32377120574
"Maceug"	45799.3505790214	6485581.16754451	140820.417012913	1601231.06423999	13094347.6107621	244492.061442969	20005065.2014899	15620817.5567741	664367.123082725	641027.191373832	25998.2880396858	142.401764247751	1012304.79574878	2570689.88607974	939770.582087505	853530.917133301	45971.0418041877	3202.21236330007
"Sarhar"	56810.1759296051	9122785.51856792	174241.825935922	2019880.50251387	12940056.2860299	201697.322971047	28738166.4848582	22077519.5838331	895767.570616271	580938.435322878	32063.263021501	154.878041526784	1143697.56423467	2557819.82942544	993588.211491689	753333.81821419	34905.117245785	3275.26118378639
"Ornana"	177704.012273096	3327882.20888254	730411.887480909	957792.52018292	7683853.57924873	223248.887904268	11593064.786438	10093246.573608	3256662.19211424	455613.095812988	187550.763802346	3906.03129693754	468339.968344712	1594513.78797103	470133.923894834	855282.233758992	48093.1295344095	26999.5231891056
"Pelsin"	153506.237095516	3871862.8053195	678124.691992015	952348.940069931	10863230.5169936	228600.397529304	12760417.3173554	10630517.7907603	2700340.77534889	610914.524158522	186334.949178508	3300.37804132314	827085.270870054	2665685.51440498	705578.984531147	1401329.62388036	79395.7418264644	20381.2184552229
"Chrpic"	162220.452942126	3886891.32928754	653808.377638557	945140.373743052	10841420.0341675	257211.819028049	13305897.0942193	11376331.004513	2587362.05769794	616856.988070368	164674.32080496	2793.12425570641	801829.754682413	2561652.64872949	709586.458908599	1380286.80867736	79036.4493267941	20410.6625440234
"Anocar"	97382.6501377475	3754443.24743702	374532.413105994	881119.667665788	9037686.59749211	147713.03880156	12985638.9673642	10265138.9504615	1521774.15823773	485815.453184941	89946.4038947384	1228.61240567146	769801.919972365	2121908.42437394	692728.6149217	690850.921114299	35069.8022322297	9241.78821722151
"Pytmol"	35283.4999824386	2812880.06303227	125307.909650337	669121.955907991	6145089.22593863	102266.001613712	9235829.52782698	7484282.18476748	518814.901131303	303302.167372425	27602.0741069966	252.484365326676	587146.296684392	1437474.4020197	435070.754106067	575669.125866187	26356.3245198562	2750.33190140828
"Melund"	37332.8268104204	2139908.56689924	126864.724703613	515420.435696139	6060353.78075076	114875.322482765	6848708.88114029	6442467.84805225	500455.330207074	260063.894707802	26552.9270800673	191.831183173976	534518.583067095	1570691.51860759	443906.242733943	844194.992742172	40675.1853997928	3373.94659859492
"Ficalb"	30908.6361973736	2554503.05388234	117525.696256795	588467.908197528	5248240.11762453	102652.196907741	7713889.09524659	6448046.27780796	733290.527781476	270629.409914897	27888.1691022936	221.293700897381	448688.802130476	1324299.52089839	362634.643336284	903482.739172999	50730.1156278881	3356.91948387302
